"년","월","곡류_수입","맥류및잡곡_수입","콩류_수입","과실_수입","도축육_수입","가금육_수입","신선어류_수입","냉동수산물_수입","낙농품_수입","수산물가공품_수입","원당_수입","유지_수입","과실및채소가공품_수입","인삼및건강보조식품_수입","농림수산품_수출","농림수산품.1_수출","농산물_수출","채소및과실_수출","과실_수출","수산물_수출","신선수산물_수출","신선어류_수출","냉동건조수산물_수출","냉동수산물_수출"
"1984",9,0,64.08,64,0,54.28,0,0,35.17,0,0,58.99,54.24,0,0,34.62,34.62,60.58,39.41,43.02,31.51,28.88,28.88,38.59,38.59
"1985",1,0,60.45,55.08,0,45.84,0,0,35.05,0,0,56.56,55.56,0,0,34.72,34.72,60.3,38.96,43,31.66,28.66,28.66,38.38,38.38
"1985",10,0,51.44,49.81,0,51.5,0,0,34.84,0,0,46.13,34.58,0,0,32.75,32.75,56.33,35.92,41.72,29.97,23.51,23.51,37.76,37.76
"1985",11,0,52.88,50.03,0,54.66,0,0,35.68,0,0,46.63,35.39,0,0,32.61,32.61,56.33,35.92,41.72,29.79,23.95,23.95,37.21,37.21
"1985",12,0,54.89,51.28,0,54.66,0,0,35.75,0,0,48.57,39.02,0,0,32.13,32.13,56.33,35.92,41.72,29.21,23.95,23.95,36.1,36.1
"1985",2,0,59.4,56.66,0,41.45,0,0,34.73,0,0,56.56,51.56,0,0,34.27,34.27,58.16,38.1,43,31.49,28.66,28.66,38.04,38.04
"1985",3,0,59.78,56.66,0,39.57,0,0,34.73,0,0,56.56,50.93,0,0,33.35,33.35,57.13,36.7,43,30.55,26.31,26.31,37.43,37.43
"1985",4,0,60.14,59.65,0,42.73,0,0,34.73,0,0,52.29,59.36,0,0,33.57,33.57,57.03,37.64,43,30.83,26.82,26.82,37.71,37.71
"1985",5,0,59.6,56.44,0,44.61,0,0,34.84,0,0,52.29,57.28,0,0,33.4,33.4,57.03,37.64,43,30.63,25.84,25.84,37.79,37.79
"1985",6,0,58.98,55.52,0,45.84,0,0,34.84,0,0,52.29,56.18,0,0,33.28,33.28,57.03,37.64,43,30.49,25.49,25.49,37.71,37.71
"1985",7,0,57.81,55.52,0,47.72,0,0,34.84,0,0,41.91,50.17,0,0,33.31,33.31,57.19,37.86,43,30.49,25.08,25.08,37.91,37.91
"1985",8,0,56.04,53.18,0,48.38,0,0,34.84,0,0,41.91,43.2,0,0,33.62,33.62,56.9,37.64,43,30.92,25.08,25.08,38.14,38.14
"1985",9,0,50.67,52.1,0,49,0,0,34.84,0,0,44.2,37.21,0,0,33.14,33.14,57.07,37.87,41.72,30.3,24.03,24.03,38.15,38.15
"1986",1,0,60.45,55.08,0,45.84,0,0,35.05,0,0,56.56,55.56,0,0,34.72,34.72,60.3,38.96,43,31.66,28.66,28.66,38.38,38.38
"1986",10,0,37.98,46.77,0,55.27,0,0,39.91,0,0,42.96,28.15,0,0,37.39,37.39,71.37,56.9,47.56,32.99,32.27,32.27,36.96,36.96
"1986",11,0,40.65,46.77,0,57.16,0,0,39.91,0,0,43.65,30.4,0,0,39.27,39.27,74.53,61.18,47.56,34.71,34.78,34.78,39.01,39.01
"1986",12,0,41.38,46.66,0,57.16,0,0,39.91,0,0,43.65,29.61,0,0,40.69,40.69,74.62,61.18,47.56,36.42,37.14,37.14,41.1,41.1
"1986",2,0,53.29,52.04,0,52.11,0,0,35.22,0,0,49.06,30.13,0,0,32.39,32.39,56.33,35.92,41.72,29.52,21.34,21.34,37.98,37.98
"1986",3,0,51.79,51.28,0,52.11,0,0,36.55,0,0,49.66,28.88,0,0,32.6,32.6,55.84,35.92,41.72,29.86,20.8,20.8,38.9,38.9
"1986",4,0,53.12,51.06,0,54.66,0,0,38.58,0,0,53.33,28.68,0,0,32.85,32.85,55.84,35.92,41.72,30.17,20.8,20.8,39.48,39.48
"1986",5,0,49.69,51.06,0,59.66,0,0,39.74,0,0,53.33,26.99,0,0,33.11,33.11,55.84,35.92,41.72,30.48,23.44,23.44,38.38,38.38
"1986",6,0,46.7,50.47,0,60.32,0,0,39.74,0,0,53.33,26.99,0,0,32.19,32.19,57.98,38.83,41.72,29,23.56,23.56,35.48,35.48
"1986",7,0,40.85,49.27,0,62.2,0,0,39.74,0,0,47.77,24.88,0,0,32.57,32.57,57.91,38.74,41.72,29.47,23.56,23.56,36.26,36.26
"1986",8,0,39.67,49.27,0,58.43,0,0,39.91,0,0,44.35,21.79,0,0,33.92,33.92,57.97,38.74,41.72,31.1,24.56,24.56,37.16,37.16
"1986",9,0,37.9,47.21,0,54.66,0,0,39.91,0,0,44.35,22.03,0,0,34.47,34.47,59.5,40.8,44.96,31.5,24.56,24.56,37.93,37.93
"1987",1,0,40.82,46.5,0,58.43,0,0,39.91,0,0,43.65,33.6,0,0,39.51,39.51,74.62,61.18,47.56,35,32.61,32.61,40.63,40.63
"1987",10,0,45.4,51.77,0,74.13,0,0,48.72,0,0,47.77,34.42,0,0,43.01,43.01,76.19,62.73,63.86,38.97,33.5,33.5,48.32,48.32
"1987",11,0,46.38,52.04,0,74.13,0,0,48.72,0,0,46.33,35.37,0,0,45.67,45.67,76.19,62.73,63.86,42.19,41.72,41.72,50.4,50.4
"1987",12,0,46.56,52.04,0,74.13,0,0,48.72,0,0,46.33,41.33,0,0,45.88,45.88,76.19,62.73,63.86,42.45,41.72,41.72,50.89,50.89
"1987",2,0,40.48,46.39,0,61.54,0,0,39.91,0,0,43.65,31.86,0,0,39.97,39.97,74.62,61.18,47.56,35.55,35.99,35.99,40.01,40.01
"1987",3,0,40.78,46.39,0,62.81,0,0,39.91,0,0,45.09,32.62,0,0,39.88,39.88,74.62,61.18,47.56,35.44,35.27,35.27,40.16,40.16
"1987",4,0,42.42,46.39,0,72.86,0,0,39.91,0,0,46.33,31.8,0,0,40.67,40.67,73.49,59.65,47.56,36.6,35.09,35.09,42.45,42.45
"1987",5,0,46.34,48.35,0,72.86,0,0,39.91,0,0,49.96,31.8,0,0,42.38,42.38,76.55,63.47,47.56,38.14,40.21,40.21,43.42,43.42
"1987",6,0,45.12,51.5,0,72.25,0,0,39.91,0,0,49.96,33.89,0,0,42.82,42.82,76.55,63.47,47.56,38.67,44.18,44.18,42.47,42.47
"1987",7,0,42.95,51.5,0,74.13,0,0,40.43,0,0,48.02,31.87,0,0,43.64,43.64,74.49,60.67,47.56,40.02,41.55,41.55,46.35,46.35
"1987",8,0,41.2,51.28,0,72.25,0,0,40.82,0,0,47.03,33.32,0,0,45.58,45.58,83.82,73.68,47.56,40.76,42.72,42.72,47.17,47.17
"1987",9,0,44.43,51.77,0,72.25,0,0,48.72,0,0,45.09,34.89,0,0,41.22,41.22,69.64,54.45,47.56,37.92,33.5,33.5,46.32,46.32
"1988",1,0,48.62,54.32,0,74.13,0,0,48.72,0,0,63.37,47.63,0,0,45.68,45.68,76.25,62.73,63.86,42.19,41.72,41.72,50.4,50.4
"1988",10,0,66.01,78.5,0,69.09,0,0,53.9,0,0,76.77,40.41,0,0,48.04,48.04,77.12,66.59,66.46,44.9,53.43,53.43,49.19,49.19
"1988",11,0,64.77,76.54,0,63.43,0,0,53.9,0,0,75.58,40.52,0,0,51.27,51.27,76.42,65.8,66.46,48.93,63.57,63.57,51.87,51.87
"1988",12,0,66.73,76.54,0,63.43,0,0,53.9,0,0,74.34,40.35,0,0,53.63,53.63,77.09,66.71,66.46,51.68,65.34,65.34,56.24,56.24
"1988",2,0,51.91,56.55,0,74.13,0,0,48.72,0,0,65.1,41.4,0,0,45.52,45.52,76.25,62.73,63.86,42,41.72,41.72,50.03,50.03
"1988",3,0,52.32,56.77,0,84.79,0,0,49.42,0,0,64.61,38.87,0,0,48.32,48.32,76.67,62.66,66.46,45.32,45.95,45.95,54.29,54.29
"1988",4,0,51.42,61.01,0,85.4,0,0,53.9,0,0,63.37,39.73,0,0,48.77,48.77,74.97,63.12,66.46,46.16,46.59,46.59,55.56,55.56
"1988",5,0,50.66,62.69,0,84.79,0,0,53.9,0,0,63.37,39.39,0,0,48.51,48.51,74.15,61.97,66.46,45.99,46.05,46.05,55.31,55.31
"1988",6,0,60.24,79.48,0,78.52,0,0,53.9,0,0,65.35,41.57,0,0,46.37,46.37,74.96,63.59,66.46,43.24,43.18,43.18,51.49,51.49
"1988",7,0,66.89,81.16,0,77.25,0,0,53.9,0,0,76.77,45.08,0,0,45.63,45.63,75.19,63.12,66.46,42.31,43.98,43.98,48.92,48.92
"1988",8,0,63.87,78.93,0,79.79,0,0,53.9,0,0,76.77,42.23,0,0,47.04,47.04,73.19,60.38,66.46,44.37,43.65,43.65,53.01,53.01
"1988",9,0,63.01,78.33,0,70.36,0,0,53.9,0,0,74.34,40.23,0,0,47.22,47.22,72.85,60.81,66.46,44.65,49.56,49.56,50.61,50.61
"1989",1,0,67.63,75.02,0,66.59,0,0,53.9,0,0,75.58,39.45,0,0,55.67,55.67,77.33,67.02,62.54,54.11,68.23,68.23,59.44,59.44
"1989",10,0,63.3,57.75,0,77.25,0,0,53.9,0,0,92.61,32.12,0,0,52.76,52.76,79.31,68.69,65.18,50.24,65.44,65.44,56.66,56.66
"1989",11,0,64.18,59.54,0,79.79,0,0,53.9,0,0,98.72,32.48,0,0,51.61,51.61,79.31,68.69,65.18,48.85,60.06,60.06,56.66,56.66
"1989",12,0,64.13,59.54,0,85.4,0,0,53.9,0,0,96.29,30.86,0,0,55.35,55.35,79.33,68.69,65.18,53.38,66.95,66.95,61.9,61.9
"1989",2,0,66.98,73.07,0,67.81,0,0,53.9,0,0,75.58,38.03,0,0,55.95,55.95,77.33,67.02,62.54,54.45,66.44,66.44,60.96,60.96
"1989",3,0,67.98,73.77,0,80.41,0,0,53.9,0,0,75.58,36.94,0,0,55.27,55.27,77.33,67.02,62.54,53.63,66.52,66.52,59.36,59.36
"1989",4,0,66.24,71.44,0,78.52,0,0,53.9,0,0,75.58,36.94,0,0,56.21,56.21,78.93,67.02,62.54,54.48,66.52,66.52,61,61
"1989",5,0,67.23,73.34,0,74.75,0,0,53.9,0,0,82.88,37.7,0,0,54.29,54.29,69.88,63.82,62.54,53.72,63.98,63.98,60.8,60.8
"1989",6,0,65.17,71.76,0,74.75,0,0,53.9,0,0,82.88,36.45,0,0,55.17,55.17,71.11,65.48,62.54,54.58,62.8,62.8,63.01,63.01
"1989",7,0,61.72,69.86,0,82.29,0,0,53.9,0,0,87.75,33.85,0,0,55.58,55.58,75.47,61.65,62.54,54.32,64.42,64.42,61.73,61.73
"1989",8,0,62.24,67.14,0,80.41,0,0,53.9,0,0,88.99,31.86,0,0,53.31,53.31,75.22,62.56,62.54,51.61,69.62,69.62,56.13,56.13
"1989",9,0,61.55,63.56,0,81.63,0,0,53.9,0,0,85.31,31.45,0,0,50.72,50.72,71.43,57.85,65.18,49.13,64.73,64.73,54.89,54.89
"1990",1,0,61.97,58.42,50,85.78,0,0,53.9,0,19.08,96.31,30.65,39.57,0,58.31,58.31,80.98,70.77,65.18,57,79.24,79.24,61.65,61.65
"1990",10,0,51.03,57.55,50,77.74,0,0,53.9,0,19.08,64.63,31,50.07,0,53.9,53.9,81.14,69.37,70.4,51.28,69.96,69.96,55.86,55.86
"1990",11,0,50.82,55.29,50,78.32,0,0,53.9,0,20.12,67.81,34.85,50.07,0,54.35,54.35,81.14,69.37,70.4,51.86,70.79,70.79,56.48,56.48
"1990",12,0,53.02,55.99,50,77.91,0,0,53.9,0,20.12,67.06,36.1,33.55,0,54.39,54.39,78.26,65.83,70.4,52.55,71.61,71.61,57.27,57.27
"1990",2,0,60.45,56.86,50,81.4,0,0,53.9,0,19.08,96.31,29.79,45.36,0,59.08,59.08,80.98,70.77,65.18,58,73.6,73.6,64.78,64.78
"1990",3,0,60.05,57.96,50,79.3,0,0,53.9,0,19.08,99.91,30.99,51.42,0,56.19,56.19,80.98,70.77,65.18,54.27,66.66,66.66,61.25,61.25
"1990",4,0,61.45,59.47,50,86.44,0,0,53.9,0,19.08,101.17,29.48,50.12,0,53.27,53.27,86.03,68.42,65.18,49.37,65.49,65.49,54.31,54.31
"1990",5,0,61.1,60.22,50,84.42,0,0,53.9,0,19.08,94.55,31,51.1,0,52.15,52.15,83.6,71.78,65.18,48.47,66.32,66.32,52.74,52.74
"1990",6,0,60.7,58.65,50,83.21,0,0,53.9,0,19.08,90.19,30.1,46.57,0,52.24,52.24,81.05,71.78,65.18,49.16,66.32,66.32,53.77,53.77
"1990",7,0,55.35,56.63,50,82.54,0,0,53.9,0,19.08,86.5,30.1,49.09,0,52.7,52.7,81.32,71.78,65.18,49.7,64.05,64.05,55.22,55.22
"1990",8,0,54.46,60.22,50,78.37,0,0,53.9,0,19.08,75.61,30.23,49.09,0,53.56,53.56,79.69,69.79,65.18,51.17,65.36,65.36,57.03,57.03
"1990",9,0,50.86,58.19,50,77.58,0,0,53.9,0,19.08,65.8,30.2,44,0,52.82,52.82,81.14,69.37,70.4,49.89,65.42,65.42,55.11,55.11
"1991",1,0,53.6,55.52,50,71.54,0,0,53.9,0,20.12,63.37,37.38,35.14,0,55.17,55.17,78.52,66.15,70.4,53.5,71.61,71.61,58.68,58.68
"1991",10,0,59.7,51.06,35.35,64.52,0,0,53.9,0,39.88,68.23,34.39,38.87,0,63.85,63.85,96.26,89.83,77.56,60.71,84.8,84.8,65.55,65.55
"1991",11,0,60.58,51.06,39.1,68.56,0,0,53.9,0,39.88,68.23,35.65,38.87,0,64.51,64.51,96.26,89.83,77.56,61.57,84.8,84.8,66.83,66.83
"1991",12,0,61.93,51.06,36.55,65.86,0,0,53.9,0,39.88,68.23,36.72,38.87,0,67.84,67.84,96.26,89.83,77.56,65.85,84.8,84.8,73.19,73.19
"1991",2,0,54.78,56.22,50,70.92,0,0,53.9,0,22.28,62.87,35.32,37.89,0,54.86,54.86,78.52,66.15,70.4,53.11,73.81,73.81,57.45,57.45
"1991",3,0,54.44,56.22,54.2,80.55,0,0,53.9,0,24.96,65.8,35.52,38.87,0,53.87,53.87,78.52,66.15,70.4,51.82,73.81,73.81,55.55,55.55
"1991",4,0,55.78,56.22,61.95,80.83,0,0,53.9,0,24.96,65.8,32.47,38.87,0,54.02,54.02,78.41,65.83,70.4,52.05,73.81,73.81,55.89,55.89
