"년","월","쌀 _수입","밀 _수입","옥수수 _수입","콩 _수입","과일 _수입","쇠고기 _수입","돼지고기 _수입","닭고기 _수입","신선수산물 _수입","냉동수산물 _수입","원유 _수입","치즈 _수입","어육 _수입","과일 _수출","신선수산물 _수출","냉동수산물 _수출","어육 _수출","김 _수출","라면 _수출","나프타 _수출","휘발유 _수출","제트유 _수출","등유 _수출","경유 _수출","벙커C유 _수출","정제혼합용원료유 _수출","윤활유 _수출","아스팔트 _수출"
"1986",11,0,44.67,37.55,46.78,0,0,0,0,0,39.91,26.38,0,0,0,28.87,41.14,134.13,0,45.2,18.85,0,0,0,15.46,16.3,0,0,0
"1986",12,0,44.45,39.29,46.66,0,0,0,0,0,39.91,26.82,0,0,0,30.82,43.25,126.7,0,45.2,16.22,0,0,0,17.71,16.3,0,0,0
"1986",2,0,54.44,53.56,52.04,0,0,0,0,0,35.22,48.16,0,0,0,17.71,40.8,103.44,0,47.41,28.26,0,0,0,42.68,41.04,0,0,0
"1986",3,0,54.44,50.41,51.28,0,0,0,0,0,36.55,35.17,0,0,0,17.26,41.88,108.07,0,45.2,24.3,0,0,0,41.42,32.05,0,0,0
"1986",4,0,57.86,49.94,51.06,0,0,0,0,0,38.58,28.56,0,0,0,17.26,41.54,112.48,0,45.2,13.39,0,0,0,32.66,17.81,0,0,0
"1986",5,0,50.87,49.94,51.06,0,0,0,0,0,39.73,27.84,0,0,0,19.45,39.92,113.13,0,45.2,14.54,0,0,0,20.95,16.46,0,0,0
"1986",6,0,45.98,48.55,50.46,0,0,0,0,0,39.73,26.25,0,0,0,19.56,36.28,115.08,0,45.2,16.73,0,0,0,19.69,16.46,0,0,0
"1986",7,0,41.49,41.16,49.27,0,0,0,0,0,39.73,21.96,0,0,0,19.56,37.16,119.79,0,45.2,18,0,0,0,20.1,16,0,0,0
"1986",8,0,42.06,38.13,49.27,0,0,0,0,0,39.91,18.6,0,0,0,20.38,38.95,120.13,0,45.2,16.22,0,0,0,14.91,13.23,0,0,0
"1986",9,0,42.17,34.64,47.21,0,0,0,0,0,39.91,24.13,0,0,0,20.38,39.54,121.76,0,45.2,15.41,0,0,0,13.94,17.4,0,0,0
"1987",1,0,44.55,38.01,46.5,0,0,0,0,0,39.91,29.01,0,0,0,27.05,42.82,133.37,0,45.68,16,0,0,0,20.52,23.05,0,0,0
"1987",10,0,47.69,44.48,51.77,0,0,0,0,0,48.72,35.44,0,0,0,27.81,53.41,154.68,0,47.12,29.42,0,0,0,28.73,27.22,0,0,0
"1987",11,0,47.69,46.52,52.04,0,0,0,0,0,48.72,35.32,0,0,0,34.64,56.1,158.24,0,47.12,26.17,0,0,0,28.73,26.3,0,0,0
"1987",12,0,48.42,46.17,52.04,0,0,0,0,0,48.72,34.21,0,0,0,34.64,56.1,153.38,0,48.32,22.55,0,0,0,28.73,26.3,0,0,0
"1987",2,0,44.74,37.14,46.39,0,0,0,0,0,39.91,35.11,0,0,0,29.87,42.29,133.71,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",3,0,45.36,37.14,46.39,0,0,0,0,0,39.91,35.11,0,0,0,29.28,42.24,138.63,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",4,0,45.36,40.57,46.39,0,0,0,0,0,39.91,34.83,0,0,0,29.13,44.22,144.24,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",5,0,48.48,45.65,48.35,0,0,0,0,0,39.91,34.83,0,0,0,33.37,47.03,145.84,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",6,0,45.93,45.65,51.5,0,0,0,0,0,39.91,35.06,0,0,0,36.69,45.52,145.2,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",7,0,45.75,41.27,51.5,0,0,0,0,0,40.43,35.21,0,0,0,34.48,49.01,145.2,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",8,0,42.91,40.47,51.28,0,0,0,0,0,40.82,35.17,0,0,0,35.45,50.54,145.2,0,45.68,21.96,0,0,0,25.43,23.05,0,0,0
"1987",9,0,45.64,44.48,51.77,0,0,0,0,0,48.72,35.28,0,0,0,27.81,50.54,154.68,0,47.12,23.3,0,0,0,27.36,23.05,0,0,0
"1988",1,0,48.42,50.48,54.33,0,0,0,0,0,48.72,34.04,0,0,0,34.64,54.89,144.78,0,49.31,22.55,0,0,0,28.73,26.3,0,0,0
"1988",10,0,66.84,67.29,78.49,0,0,0,0,0,53.89,23.57,0,0,0,44.36,50.05,135.11,0,51.66,19.21,0,0,0,27.22,18.24,0,0,0
"1988",11,0,67.63,63.92,76.54,0,0,0,0,0,53.89,22,0,0,0,52.77,52.22,135.11,0,52.53,17.57,0,0,0,24.3,17.78,0,0,0
"1988",12,0,68.26,67.47,76.54,0,0,0,0,0,53.89,24.13,0,0,0,54.22,58.02,135.11,0,52.53,15.82,0,0,0,21.83,18.24,0,0,0
"1988",2,0,50.36,55.43,56.55,0,0,0,0,0,48.72,32.7,0,0,0,34.64,53.57,146.18,0,49.31,19.84,0,0,0,30.15,24.32,0,0,0
"1988",3,0,50.75,55.88,56.77,0,0,0,0,0,49.42,31.98,0,0,0,38.12,55.9,145.32,0,48.17,19.84,0,0,0,25.3,20.98,0,0,0
"1988",4,0,49.33,55.43,61,0,0,0,0,0,53.89,30.75,0,0,0,38.69,58.77,143.38,0,48.17,20.38,0,0,0,30.95,20.98,0,0,0
"1988",5,0,49.96,53.2,62.69,0,0,0,0,0,53.89,31.3,0,0,0,38.22,58.75,143.38,0,48.17,19.49,0,0,0,29.15,20.98,0,0,0
"1988",6,0,60.47,62.76,79.47,0,0,0,0,0,53.89,31.58,0,0,0,35.85,57.13,145.75,0,50.7,19.46,0,0,0,29.4,21.41,0,0,0
"1988",7,0,63.09,74.06,81.16,0,0,0,0,0,53.89,30.75,0,0,0,36.5,54.16,145.75,0,51.19,19.12,0,0,0,28.97,21.41,0,0,0
"1988",8,0,63.77,67.07,78.93,0,0,0,0,0,53.89,29.12,0,0,0,36.22,57.7,145.75,0,51.66,19.18,0,0,0,27.6,20.52,0,0,0
"1988",9,0,63.71,65.31,78.34,0,0,0,0,0,53.89,29.12,0,0,0,41.14,53.48,145.75,0,51.66,18.69,0,0,0,24.58,20.52,0,0,0
"1989",1,0,69.29,67.93,75.02,0,0,0,0,0,53.89,26.48,0,0,0,56.62,61.59,141.87,0,54.98,15.82,0,0,0,21.99,18.24,0,0,0
"1989",10,0,66.32,61.65,57.75,0,0,0,0,0,53.89,33.43,0,0,0,54.32,57.93,148.12,0,60.61,16.73,0,0,0,23.58,22.8,0,0,0
"1989",11,0,66.67,63.16,59.54,0,0,0,0,0,53.89,34.83,0,0,0,49.84,60.55,147.58,0,60.61,17.85,0,0,0,29.28,22.89,0,0,0
"1989",12,0,66.55,63.16,59.54,0,0,0,0,0,53.89,35.06,0,0,0,55.57,63.07,147.58,0,61.19,17.85,0,0,0,30.62,22.89,0,0,0
"1989",2,0,69.85,66.01,73.06,0,0,0,0,0,53.89,30.96,0,0,0,55.14,63.19,141.87,0,54.98,16.6,0,0,0,22.58,17.78,0,0,0
"1989",3,0,70.13,67.93,73.77,0,0,0,0,0,53.89,31.75,0,0,0,55.2,63.19,141.87,0,54.98,16.73,0,0,0,23.07,18.32,0,0,0
"1989",4,0,68.37,66.07,71.43,0,0,0,0,0,53.89,32.92,0,0,0,55.2,63.19,140.26,0,59.28,16.73,0,0,0,23.07,18.32,0,0,0
"1989",5,0,68.43,68.06,73.34,0,0,0,0,0,53.89,35.61,0,0,0,53.11,63.19,140.26,0,60.14,16.73,0,0,0,23.58,18.99,0,0,0
"1989",6,0,68.21,63.98,71.75,0,0,0,0,0,53.89,35.61,0,0,0,52.13,67.43,140.26,0,60.14,16.73,0,0,0,23.58,20.52,0,0,0
"1989",7,0,65.25,59.61,69.86,0,0,0,0,0,53.89,34.83,0,0,0,53.46,67.34,140.26,0,60.14,16.73,0,0,0,23.58,22.34,0,0,0
"1989",8,0,66.67,59.15,67.14,0,0,0,0,0,53.89,33.83,0,0,0,57.8,58.86,140.26,0,60.14,16.73,0,0,0,23.58,22.34,0,0,0
"1989",9,0,65.88,58.45,63.55,0,0,0,0,0,53.89,33.2,0,0,0,53.72,56.51,148.12,0,60.14,16.73,0,0,0,23.58,23.22,0,0,0
"1990",1,0,65.57,62.22,58.41,50,84.02,0,0,0,53.89,36.29,0,18.95,0,65.77,63.23,147.65,0,61.19,17.87,0,0,0,30.62,26.01,0,0,0
"1990",10,0,45.4,56.37,57.55,50,90.03,0,0,0,53.89,62.01,0,18.95,0,58.07,54.49,147.65,0,61.19,21.56,0,0,0,41.98,25.5,0,0,0
"1990",11,0,46.04,55.65,55.29,50,90.37,0,0,0,53.89,67.07,0,19.99,0,58.75,54.49,147.65,0,61.19,30.05,0,0,0,41.98,24.32,0,0,0
"1990",12,0,46.25,59.11,55.98,50,86.01,0,0,0,53.89,59.48,0,19.99,0,59.44,52.73,160.29,0,61.19,30.05,0,0,0,36.93,24.32,0,0,0
"1990",2,0,61.41,62.22,56.86,50,84.1,0,0,0,53.89,37.68,0,18.95,0,61.08,63.1,147.65,0,61.19,17.91,0,0,0,33.6,24.55,0,0,0
"1990",3,0,58.78,63.13,57.95,50,85.75,0,0,0,53.89,36.37,0,18.95,0,55.33,63.21,147.65,0,61.19,17.91,0,0,0,33.6,26.02,0,0,0
"1990",4,0,58.83,65.38,59.47,50,87.15,0,0,0,53.89,34.61,0,18.95,0,54.37,55.57,147.65,0,61.19,17.91,0,0,0,33.6,22.34,0,0,0
"1990",5,0,57.06,65.87,60.22,50,86.8,0,0,0,53.89,32.67,0,18.95,0,55.06,53.23,147.65,0,61.19,21.56,0,0,0,33.6,22.34,0,0,0
"1990",6,0,54.33,66.84,58.65,50,85.84,0,0,0,53.89,30.64,0,18.95,0,55.06,53.23,147.65,0,61.19,21.56,0,0,0,32.42,21.06,0,0,0
"1990",7,0,50.58,60.32,56.62,50,87.15,0,0,0,53.89,28.79,0,18.95,0,53.16,53.56,147.65,0,61.19,21.56,0,0,0,32.42,20.37,0,0,0
"1990",8,0,49.68,59.42,60.22,50,88.2,0,0,0,53.89,30.61,0,18.95,0,54.24,53.5,147.65,0,61.19,21.56,0,0,0,32.42,20.37,0,0,0
"1990",9,0,48.5,54.24,58.19,50,89.23,0,0,0,53.89,48.96,0,18.95,0,54.3,53.45,147.65,0,61.19,21.56,0,0,0,32.42,23,0,0,0
"1991",1,0,45.5,60.51,55.53,50,82.02,0,0,0,53.89,51.15,0,19.99,0,59.44,52.73,167.12,0,61.19,30.05,0,0,0,36.93,32.6,0,0,0
"1991",10,0,58.04,63.01,51.06,35.35,84.8,0,0,0,53.89,36.51,0,39.61,0,70.4,55.38,167.12,0,61.19,30.05,0,0,0,43.12,29.59,0,0,0
"1991",11,0,60.44,63.01,51.06,39.09,89.06,0,0,0,53.89,38.89,0,39.61,0,70.4,61.35,167.12,0,65.66,30.05,0,0,0,45.49,29.75,0,0,0
"1991",12,0,64.14,63.01,51.06,36.55,85.49,0,0,0,53.89,39.06,0,39.61,0,70.4,65.75,158.8,0,65.66,30.05,0,0,0,43.16,29.75,0,0,0
"1991",2,0,46.68,61.73,56.22,50,84.45,0,0,0,53.89,41.93,0,22.13,0,61.26,52.46,167.12,0,61.19,30.05,0,0,0,36.93,26.6,0,0,0
"1991",3,0,48.5,60.09,56.22,54.19,84.54,0,0,0,53.89,32.84,0,24.79,0,61.26,52.46,167.12,0,61.19,30.05,0,0,0,36.93,25.4,0,0,0
"1991",4,0,49.84,61.48,56.22,61.96,85.84,0,0,0,53.89,33.8,0,24.79,0,61.26,53.24,167.12,0,61.19,30.05,0,0,0,36.93,25.4,0,0,0
"1991",5,0,50.64,60.81,54.53,65,83.49,0,0,0,53.89,33.01,0,24.02,0,61.26,53.24,167.12,0,61.19,30.05,0,0,0,37.89,27.85,0,0,0
"1991",6,0,50.69,60.81,54.3,62.75,89.06,0,0,0,53.89,32.63,0,24.02,0,62.74,53.24,167.12,0,61.19,30.05,0,0,0,39.8,30.2,0,0,0
"1991",7,0,48.34,63.01,51.81,42.85,79.66,0,0,0,53.89,33.3,0,30.18,0,62.74,54.18,167.12,0,61.19,30.05,0,0,0,39.32,28.72,0,0,0
"1991",8,0,48.34,60.57,51.06,39.09,79.66,0,0,0,53.89,34.52,0,33.79,0,70.4,55.1,167.12,0,61.19,30.05,0,0,0,41.16,28.31,0,0,0
"1991",9,0,53.91,60.57,51.06,39.15,79.84,0,0,0,53.89,35.35,0,36.88,0,70.4,55.38,167.12,0,61.19,30.05,0,0,0,43.12,27.54,0,0,0
"1992",1,0,65.9,63.01,53.72,45.3,82.02,0,0,0,53.89,34.35,0,47.11,0,61.44,65.75,170.7,0,65.66,30.05,0,0,0,39.95,25.19,0,0,0
"1992",10,0,61.82,52.17,52.85,39.45,80.27,0,0,0,53.89,37.17,0,42.31,0,60.41,64.81,162.82,0,65.66,30.05,0,0,0,42.88,35.27,0,0,0
"1992",11,0,61.99,54.98,55.53,36.2,81.49,0,0,0,53.89,36.75,0,42.31,0,60.41,66.98,162.82,0,65.66,30.05,0,0,0,41.22,32.7,0,0,0
"1992",12,0,61.18,56.37,56.22,36.2,81.49,0,0,0,53.89,34.86,0,42.31,0,65.19,76,162.82,0,65.66,30.05,0,0,0,40.61,30.2,0,0,0
"1992",2,0,68.73,63.8,53.72,46.75,83.24,0,0,0,53.89,33.43,0,58.01,0,61.44,64.2,168.61,0,65.66,30.05,0,0,0,37.52,24.91,0,0,0
"1992",3,0,65.36,63.2,54.53,46.85,83.76,0,0,0,53.89,32.38,0,55.19,0,61.44,62.79,170.84,0,65.66,30.05,0,0,0,35.48,25.1,0,0,0
"1992",4,0,64.14,60.32,53.95,51.81,81.23,0,0,0,53.89,32.38,0,55.19,0,56.7,61.03,162.82,0,65.66,30.05,0,0,0,38.1,28.75,0,0,0
"1992",5,0,62.37,60.99,54.83,49.45,78.45,0,0,0,53.89,33.3,0,55.19,0,55.33,61.57,162.82,0,65.66,30.05,0,0,0,40.29,31.23,0,0,0
"1992",6,0,61.03,60.57,55.41,45.4,78.45,0,0,0,53.89,35.66,0,55.19,0,56.19,59.31,162.82,0,65.66,30.05,0,0,0,43.79,31.81,0,0,0
"1992",7,0,58.45,56.14,53.14,40.51,77.32,0,0,0,53.89,38.31,0,55.19,0,56.19,62.79,162.82,0,65.66,30.05,0,0,0,43.02,31.84,0,0,0
"1992",8,0,55.51,54.24,52.91,40.65,77.06,0,0,0,53.89,37.94,0,41.74,0,60.41,62.59,162.82,0,65.66,30.05,0,0,0,39.62,32.25,0,0,0
"1992",9,0,61.24,52.6,53.14,39.45,80.27,0,0,0,53.89,36.71,0,41.74,0,60.41,60.51,162.82,0,65.66,30.05,0,0,0,40.29,33.7,0,0,0
"1993",1,0,63.07,55.88,57.55,38.7,81.49,0,0,0,53.89,33.18,0,42.31,0,64.9,71.54,162.82,0,65.66,30.05,0,0,0,39.32,29.48,0,0,0
"1993",10,0,64.08,60.88,62.71,42.8,77.32,0,0,0,55.83,30.18,0,36.53,0,60.81,80.58,146.02,0,65.66,26.58,0,0,0,39.14,26.7,0,0,0
"1993",11,0,65.85,63.98,64.15,41.5,77.32,0,0,0,56.86,29.76,0,36.53,0,59.26,82.12,146.02,0,65.66,25.57,0,0,0,37.48,20.37,0,0,0
"1993",12,0,66.97,63.98,64.15,41.5,77.32,0,0,0,56.86,27.99,0,36.53,0,59.26,83.83,146.02,0,65.66,25.3,0,0,0,33.25,19.67,0,0,0
"1993",2,0,60.81,54.98,56.86,43.59,81.49,0,0,0,53.89,31.46,0,42.31,0,69.98,73.42,162.82,0,65.66,30.05,0,0,0,39.32,29.48,0,0,0
"1993",3,0,59.69,55.88,57.32,46.89,76.01,0,0,0,54.27,32.75,0,42.31,0,69.98,74.55,162.82,0,65.66,30.05,0,0,0,39.32,29.48,0,0,0
"1993",4,0,58.24,55.88,57.32,45.25,74.44,0,0,0,54.27,33.14,0,36.53,0,65.26,79.55,162.82,0,65.66,30.05,0,0,0,39.32,29.48,0,0,0
"1993",5,0,54.71,55.88,58.48,45.25,73.66,0,0,0,54.27,34.18,0,36.53,0,64.23,80.8,162.82,0,65.66,30.05,0,0,0,40.11,30.2,0,0,0
"1993",6,0,53.16,55.88,57.09,45.25,69.13,0,0,0,54.27,32.92,0,36.53,0,62.12,81.89,162.82,0,65.66,29.75,0,0,0,40.11,28.57,0,0,0
"1993",7,0,57.34,57.84,65.6,41.09,70.17,0,0,0,54.27,32,0,36.53,0,62.12,81.65,162.82,0,65.66,29.75,0,0,0,40.11,28.57,0,0,0
"1993",8,0,61.82,61.73,63.35,41.5,75.4,0,0,0,54.27,29.93,0,36.53,0,60.29,82.8,146.02,0,65.66,27.52,0,0,0,37.55,26.7,0,0,0
"1993",9,0,62.8,61.92,62.71,41.5,77.32,0,0,0,54.27,30.01,0,36.53,0,60.18,81.34,146.02,0,65.66,26.11,0,0,0,35.96,25.55,0,0,0
"1994",1,0,65.21,64.77,66.07,41.5,77.32,0,0,0,57.88,25.1,0,36.53,0,59.26,84.52,146.02,0,65.66,26.85,0,0,0,34.67,22.49,0,0,0
"1994",10,0,67.14,60.57,58.76,45.8,75.06,0,0,0,58.75,31.46,0,42.5,0,67.24,105.51,146.02,0,65.66,32.75,0,0,0,33.56,31.97,0,0,0
"1994",11,0,66.33,62.34,59.87,39.45,77.14,0,0,0,58.75,31.07,0,42.5,0,68.74,107.95,146.02,0,65.66,33.7,0,0,0,38.45,32.86,0,0,0
"1994",12,0,66.17,68.25,59.35,35.66,77.14,0,0,0,58.75,32.24,0,42.5,0,69.58,97.88,146.02,0,65.66,34.07,0,0,0,34.67,31.46,0,0,0
"1994",2,0,65.21,66.42,64.91,41.5,75.06,0,0,0,57.88,26.31,0,37.24,0,59.26,86.33,146.02,0,65.66,25.24,0,0,0,32.12,21.8,0,0,0
"1994",3,0,63.55,66.42,63.8,63.54,77.32,0,0,0,58.91,26.07,0,39.15,0,63.94,96.37,146.02,0,65.66,24.96,0,0,0,30.87,20.06,0,0,0
"1994",4,0,59.58,66.42,63.8,63.54,82.8,0,0,0,56.86,25.17,0,39.15,0,63.94,97.93,146.02,0,65.66,28.16,0,0,0,34.19,27.77,0,0,0
"1994",5,0,60.77,65.38,63.8,63.54,82.8,0,0,0,55.83,27.58,0,39.15,0,63.94,97.93,146.02,0,65.66,29.48,0,0,0,33.08,30.92,0,0,0
"1994",6,0,60.77,65.63,66.07,51.25,72.09,0,0,0,57.13,29.89,0,39.15,0,62.29,93.15,146.02,0,65.66,31.07,0,0,0,31.9,30.41,0,0,0
"1994",7,0,56.32,60.32,62.71,45.8,72.09,0,0,0,58.75,31.49,0,39.15,0,60.63,96.06,146.02,0,65.66,32.2,0,0,0,32.87,37.08,0,0,0
"1994",8,0,58.73,59.9,61.78,44.75,76.71,0,0,0,58.75,34.03,0,39.15,0,62.45,97.66,146.02,0,65.66,32.1,0,0,0,32.05,32.51,0,0,0
"1994",9,0,64.66,60.09,59.35,45.8,79.66,0,0,0,58.75,32.5,0,39.15,0,63.2,98.05,146.02,0,65.66,31.97,0,0,0,32.32,26.53,0,0,0
"1995",1,0,66.22,68.26,58.76,49.38,77.57,65.46,0,0,59.07,31.7,0,42.68,0,121.8,94.01,145.24,0,65.81,33.7,0,35.33,35.94,34.3,35.32,0,0,0
"1995",10,0,80.42,77.02,64.9,63.07,79.45,65.46,0,0,63.82,31.63,0,41.65,0,184.86,91.33,133.44,0,67.89,30.03,0,35.57,36.19,31.73,31.53,0,0,0
"1995",11,0,81.13,77.82,66.02,59.85,77.34,65.46,0,0,63.82,30.52,0,41.26,0,182.77,76.86,133.44,0,67.89,30.16,0,38.71,39.38,34.52,32.61,0,0,0
"1995",12,0,83.74,77.82,68.93,63.2,70.96,65.46,0,0,63.82,32.58,0,41.26,0,174.99,77.01,133.44,0,67.89,32.23,0,44.72,45.48,38.03,37.53,0,0,0
"1995",2,0,62.68,68.26,58.76,52.4,78.03,65.46,0,0,63.82,32.64,0,42.68,0,128.78,90.82,145.24,0,65.81,33.06,0,35.6,36.21,34.13,36.92,0,0,0
"1995",3,0,60.56,70.81,59.88,81.51,78.47,65.46,0,0,63.82,33.46,0,42.68,0,149.53,92.49,145.24,0,65.81,33.28,0,33.53,34.11,33.58,37.79,0,0,0
"1995",4,0,60,70.81,59.88,71.91,78.03,65.46,0,0,63.82,33.75,0,44.28,0,158.76,84.89,145.24,0,65.81,34.91,0,34.5,35.1,35.19,38.03,0,0,0
"1995",5,0,63.24,71.55,59.88,71.59,74.34,65.46,0,0,63.82,35.49,0,44.28,0,158.62,77.94,145.24,0,65.81,34.94,0,35.83,36.44,36.35,37.43,0,0,0
"1995",6,0,63.24,71.98,60.43,67.8,74.34,65.46,0,0,63.82,35.23,0,44.28,0,166.08,73.83,145.24,0,67.89,34.59,0,34.43,35.03,35.39,31.02,0,0,0
"1995",7,0,77.95,74.17,61.93,56.63,74.34,65.46,0,0,63.82,33.26,0,44.28,0,177.1,83.51,145.24,0,67.89,32.09,0,32.9,33.45,33.01,30.31,0,0,0
"1995",8,0,71.51,73.21,61.36,59.6,69.16,65.46,0,0,63.82,30.86,0,44.28,0,174.02,84.67,145.24,0,67.89,30.42,0,32.5,33.06,32.44,29.87,0,0,0
"1995",9,0,77.31,74.6,63.78,60.74,69.16,65.46,0,0,63.82,30.98,0,44.28,0,169.32,78.24,145.24,0,67.89,31.39,0,33.68,34.26,32.49,28.03,0,0,0
"1996",1,0,79.92,77.82,69.93,66.11,70.96,66.45,0,0,63.82,34.03,0,41.26,0,158.12,76.86,130.45,0,68.7,32.37,0,47.85,48.67,39.58,38.58,0,0,0
"1996",10,0,69.96,69.42,69.61,82.19,72.99,69.58,0,0,62.81,42.74,0,40.44,0,157.47,98.35,124.47,0,74.12,41.49,0,47.22,48.03,48.87,40.81,0,0,0
"1996",11,0,66.08,65.41,66.58,92.24,72.92,69.58,0,0,62.81,42.48,0,40.44,0,157.47,101.25,124.47,0,74.12,41.87,0,49.03,49.87,48.39,39.73,0,0,0
"1996",12,0,67.34,65.41,66.58,86.49,72.77,69.58,0,0,62.81,43.13,0,40.44,0,139.31,90.24,124.47,0,74.12,44.32,0,52.56,53.45,51.71,41.29,0,0,0
"1996",2,0,84.8,77.82,69.93,67.1,68.33,66.9,0,0,63.82,31.7,0,41.26,0,157.31,78.24,130.45,0,68.7,30.97,0,44.09,44.84,41.98,33.25,0,0,0
"1996",3,0,80.28,82.05,69.93,80.17,66.39,68.07,0,0,63.82,33.3,0,41.26,0,157.31,88.36,130.45,0,74.12,33.51,0,42.72,43.46,42.35,34.62,0,0,0
"1996",4,0,87.21,85.77,71.11,86.11,63.22,68.07,0,0,63.82,35.38,0,35.3,0,157.31,87.35,130.45,0,74.12,36.05,0,40.95,41.65,40.2,37.34,0,0,0
"1996",5,0,94.42,92.5,74.33,83.97,63.22,69.32,0,0,63.82,34.51,0,35.3,0,157.31,87.35,124.47,0,74.12,34.97,0,40.51,41.22,42.53,33.39,0,0,0
"1996",6,0,88.2,93.87,73.22,79.81,63.22,69.32,0,0,63.82,34.68,0,35.3,0,157.31,86.85,124.47,0,74.12,34.68,0,37.21,37.86,37.89,31.91,0,0,0
"1996",7,0,78.73,92.06,73.77,78.48,64.88,69.32,0,0,65.46,35.81,0,35.3,0,152.77,89.44,124.47,0,74.12,35.82,0,39.41,40.09,38.44,29.71,0,0,0
"1996",8,0,75.97,89.21,72.97,83.65,68.33,69.32,0,0,65.46,36.66,0,35.3,0,157.47,98.63,124.47,0,74.12,36.09,0,43.94,44.7,40.33,34.11,0,0,0
"1996",9,0,75.97,78.54,72.97,81.89,72.99,69.32,0,0,62.81,40.88,0,36.42,0,157.47,99.43,124.47,0,74.12,38.19,0,46.16,46.94,44.52,39.35,0,0,0
"1997",1,0,67.34,65.41,68.81,73.49,72.77,66.24,0,0,62.81,44.41,0,40.44,0,139.31,87.93,124.47,0,74.12,44.67,0,48.21,49.03,43.72,35.87,0,0,0
"1997",10,0,63.53,59.42,66.08,69.33,71.34,71.35,0,0,62.81,37.51,0,47.47,0,120.98,78.43,124.47,0,71.44,40.83,0,37.08,37.7,37.36,39.05,0,0,0
"1997",11,0,61.7,58.77,66.71,60.86,74.72,71.35,0,0,62.81,37.29,0,47.47,0,120.98,78.72,108.69,0,71.44,41.49,0,39.69,40.38,38.28,37.49,0,0,0
"1997",12,0,59.72,55.99,65.46,53.35,74.72,71.35,0,0,62.81,33.78,0,47.47,0,107.68,75.41,103.99,0,71.44,38.36,0,34.96,35.56,34.48,34.68,0,0,0
"1997",2,0,65.8,64.54,71.11,78.35,72.77,66.51,0,0,62.81,39.96,0,40.44,0,139.31,83.38,124.47,0,71.44,43.76,0,44.87,45.63,41.05,36.38,0,0,0
"1997",3,0,67.21,64.1,76.69,82.52,69.84,67.81,0,0,62.81,36.28,0,41.22,0,129.9,79.99,124.47,0,71.44,44.8,0,42.62,43.35,44.75,34.27,0,0,0
"1997",4,0,70.03,61.91,77.13,80.11,69.84,67.81,0,0,62.81,34.51,0,44.24,0,122.6,75.63,124.47,0,71.44,38.59,0,39.13,39.79,43.28,32.78,0,0,0
"1997",5,0,68.63,57.09,78.55,77.78,69.84,70.64,0,0,62.81,35.75,0,44.24,0,125.2,75.35,122.05,0,71.44,40.55,0,38.63,39.29,40.5,33.94,0,0,0
"1997",6,0,61.97,55.4,76.69,76.33,68.26,72.54,0,0,62.81,35.98,0,44.24,0,125.2,87.15,122.05,0,71.44,40.77,0,36.96,37.59,37.73,34.11,0,0,0
"1997",7,0,59.86,54.09,72.23,66.87,68.56,71.35,0,0,62.81,34.07,0,44.24,0,117.9,88.8,122.05,0,71.44,39.43,0,36.7,37.33,33.68,34.37,0,0,0
"1997",8,0,63.82,56.57,72.23,73.61,68.56,71.35,0,0,62.81,35.17,0,44.24,0,119.69,80.64,133.59,0,71.44,40.5,0,36.33,36.94,35.39,35.77,0,0,0
"1997",9,0,63.6,56.2,78.37,73.99,71.34,71.35,0,0,62.81,35,0,44.24,0,122.93,78.82,129.03,0,71.44,38.46,0,34.96,35.56,35.44,37.25,0,0,0
"1998",1,0,58.16,56.35,62.36,52.22,74.72,71.35,0,0,62.81,28.13,0,47.47,0,116.45,70.66,85.63,0,61.25,34.16,0,34.96,30.42,29.08,26.11,0,0,0
"1998",10,0,54.21,47.16,53.37,74.95,63.91,69.84,0,0,69.91,25.85,0,35.73,0,109.96,53.7,90.05,0,59.51,29.07,0,28.45,28.93,24.5,29.74,0,0,0
"1998",11,0,55.4,47.67,54.17,69.2,59.33,69.84,0,0,69.91,23.56,0,35.73,0,106.72,55.95,87.48,0,59.51,28.85,0,25.03,25.46,22.65,27.16,0,0,0
"1998",12,0,53.22,44.82,53.61,70.33,58.12,69.39,0,0,69.91,20.29,0,37.98,0,120.83,56.31,84.79,0,59.51,26.18,0,22.08,22.45,19.52,22.28,0,0,0
"1998",2,0,57.03,53.94,62.11,59.34,74.72,71.35,0,0,62.81,25.51,0,47.47,0,108.49,68.98,80.23,0,61.25,31.26,0,27.46,27.94,27.82,19.7,0,0,0
"1998",3,0,58.31,55.62,61.61,74.12,74.72,71.35,0,0,62.81,22.08,0,47.47,0,108.97,65.87,76.82,0,59.51,29.01,0,24.28,24.7,25.32,21.87,0,0,0
"1998",4,0,56.26,51.25,60.19,83.97,74.72,71.35,0,0,62.81,24.19,0,41.74,0,105.89,63.95,74.4,0,59.51,30.05,0,25.93,26.36,26.46,25.33,0,0,0
"1998",5,0,55.2,50.52,60.8,95.14,74.72,71.35,0,0,62.81,25.16,0,35.35,0,109.96,62.75,72.12,0,59.51,31.39,0,27.91,28.4,27.64,27.09,0,0,0
