"일간","시가총액_단위_억"
"2003.01.02","2618570"
"2003.01.03","2726580"
"2003.01.06","2748210"
"2003.01.07","2689030"
"2003.01.08","2687120"
"2003.01.09","2592000"
"2003.01.10","2583480"
"2003.01.13","2664080"
"2003.01.14","2671420"
"2003.01.15","2653820"
"2003.01.16","2655920"
"2003.01.17","2606640"
"2003.01.20","2598510"
"2003.01.21","2591730"
"2003.01.22","2548160"
"2003.01.23","2559610"
"2003.01.24","2497240"
"2003.01.27","2431560"
"2003.01.28","2463140"
"2003.01.29","2392610"
"2003.01.30","2427550"
"2003.02.03","2463160"
"2003.02.04","2476750"
"2003.02.05","2463940"
"2003.02.06","2417620"
"2003.02.07","2367820"
"2003.02.10","2366930"
"2003.02.11","2362080"
"2003.02.12","2392450"
"2003.02.13","2360980"
"2003.02.14","2359960"
"2003.02.17","2469840"
"2003.02.18","2476930"
"2003.02.19","2466410"
"2003.02.20","2485960"
"2003.02.21","2478490"
"2003.02.24","2530030"
"2003.02.25","2431270"
"2003.02.26","2423150"
"2003.02.27","2392610"
"2003.02.28","2363380"
"2003.03.03","2423900"
"2003.03.04","2368460"
"2003.03.05","2301330"
"2003.03.06","2280960"
"2003.03.07","2247750"
"2003.03.10","2241120"
"2003.03.11","2194370"
"2003.03.12","2192350"
"2003.03.13","2190460"
"2003.03.14","2215910"
"2003.03.17","2123860"
"2003.03.18","2214910"
"2003.03.19","2233490"
"2003.03.20","2343720"
"2003.03.21","2373570"
"2003.03.24","2349430"
"2003.03.25","2288110"
"2003.03.26","2287410"
"2003.03.27","2264960"
"2003.03.28","2293120"
"2003.03.31","2208910"
"2003.04.01","2220200"
"2003.04.02","2237660"
"2003.04.03","2247080"
"2003.04.04","2299970"
"2003.04.07","2415540"
"2003.04.08","2420470"
"2003.04.09","2346920"
"2003.04.10","2380600"
"2003.04.11","2401520"
"2003.04.14","2448530"
"2003.04.15","2492780"
"2003.04.16","2559460"
"2003.04.17","2524300"
"2003.04.18","2574230"
"2003.04.21","2567270"
"2003.04.22","2495010"
"2003.04.23","2474110"
"2003.04.24","2434090"
"2003.04.25","2344430"
"2003.04.28","2354320"
"2003.04.29","2470820"
"2003.04.30","2479220"
"2003.05.02","2471630"
"2003.05.06","2499910"
"2003.05.07","2556500"
"2003.05.09","2549820"
"2003.05.12","2600230"
"2003.05.13","2531040"
"2003.05.14","2514080"
"2003.05.15","2552940"
"2003.05.16","2518050"
"2003.05.19","2458920"
"2003.05.20","2482820"
"2003.05.21","2475910"
"2003.05.22","2459180"
"2003.05.23","2525990"
"2003.05.26","2551240"
"2003.05.27","2536770"
"2003.05.28","2593760"
"2003.05.29","2610410"
"2003.05.30","2613990"
"2003.06.02","2677920"
"2003.06.03","2629600"
"2003.06.04","2643810"
"2003.06.05","2653840"
"2003.06.09","2687670"
"2003.06.10","2685390"
"2003.06.11","2691740"
"2003.06.12","2718330"
"2003.06.13","2747580"
"2003.06.16","2718580"
"2003.06.17","2787520"
"2003.06.18","2794440"
"2003.06.19","2855900"
"2003.06.20","2838370"
"2003.06.23","2788990"
"2003.06.24","2744960"
"2003.06.25","2796560"
"2003.06.26","2802570"
"2003.06.27","2809230"
"2003.06.30","2780000"
"2003.07.01","2802160"
"2003.07.02","2850370"
"2003.07.03","2862900"
"2003.07.04","2890110"
"2003.07.07","2935740"
"2003.07.08","2952100"
"2003.07.09","2940590"
"2003.07.10","2920490"
"2003.07.11","2935470"
"2003.07.14","3003630"
"2003.07.15","2976470"
"2003.07.16","2990180"
"2003.07.18","2915590"
"2003.07.21","2890210"
"2003.07.22","2916440"
"2003.07.23","2898960"
"2003.07.24","2928130"
"2003.07.25","2937450"
"2003.07.28","2990270"
"2003.07.29","3009570"
"2003.07.30","2966690"
"2003.07.31","2964720"
"2003.08.01","3023970"
"2003.08.04","2987940"
"2003.08.05","3002510"
"2003.08.06","2943730"
"2003.08.07","2951630"
"2003.08.08","2927690"
"2003.08.11","2929800"
"2003.08.12","2916940"
"2003.08.13","2974390"
"2003.08.14","3032560"
"2003.08.18","3045730"
"2003.08.19","3087170"
"2003.08.20","3076320"
"2003.08.21","3148630"
"2003.08.22","3150650"
"2003.08.25","3154580"
"2003.08.26","3138830"
"2003.08.27","3162660"
"2003.08.28","3135680"
"2003.08.29","3163940"
"2003.09.01","3187310"
"2003.09.02","3197420"
"2003.09.03","3196310"
"2003.09.04","3214510"
"2003.09.05","3203950"
"2003.09.08","3199200"
"2003.09.09","3230810"
"2003.09.15","3170510"
"2003.09.16","3212770"
"2003.09.17","3232570"
"2003.09.18","3196090"
"2003.09.19","3153710"
"2003.09.22","3013110"
"2003.09.23","3028730"
"2003.09.24","3053850"
"2003.09.25","3006570"
"2003.09.26","2939120"
"2003.09.29","2933410"
"2003.09.30","2941390"
"2003.10.01","2970160"
"2003.10.02","3017610"
"2003.10.06","3052320"
"2003.10.07","3069080"
"2003.10.08","3050700"
"2003.10.09","3106510"
"2003.10.10","3200240"
"2003.10.13","3197280"
"2003.10.14","3236960"
"2003.10.15","3229240"
"2003.10.16","3283250"
"2003.10.17","3244610"
"2003.10.20","3281030"
"2003.10.21","3296050"
"2003.10.22","3294610"
"2003.10.23","3188830"
"2003.10.24","3163600"
"2003.10.27","3222900"
"2003.10.28","3282050"
"2003.10.29","3299970"
"2003.10.30","3327050"
"2003.10.31","3313220"
"2003.11.03","3365940"
"2003.11.04","3385520"
"2003.11.05","3424510"
"2003.11.06","3358760"
"2003.11.07","3417790"
"2003.11.10","3385800"
"2003.11.11","3396330"
"2003.11.12","3433550"
"2003.11.13","3507190"
"2003.11.14","3493480"
"2003.11.17","3426910"
"2003.11.18","3462730"
"2003.11.19","3336570"
"2003.11.20","3327210"
"2003.11.21","3334460"
"2003.11.24","3260030"
"2003.11.25","3322340"
"2003.11.26","3385090"
"2003.11.27","3383720"
"2003.11.28","3447330"
"2003.12.01","3495010"
"2003.12.02","3495650"
"2003.12.03","3498710"
"2003.12.04","3484550"
"2003.12.05","3417630"
"2003.12.08","3400120"
"2003.12.09","3410550"
"2003.12.10","3442480"
"2003.12.11","3428660"
"2003.12.12","3493000"
"2003.12.15","3560540"
"2003.12.16","3513080"
"2003.12.17","3466030"
"2003.12.18","3498900"
"2003.12.19","3515150"
"2003.12.22","3487210"
"2003.12.23","3475130"
"2003.12.24","3469770"
"2003.12.26","3460070"
"2003.12.29","3471560"
"2003.12.30","3553630"
"2003.12.31","3599090"
"2004.01.02","3599090"
"2004.01.05","3612330"
"2004.01.06","3611290"
"2004.01.07","3628250"
"2004.01.08","3618060"
"2004.01.09","3714230"
"2004.01.12","3739860"
"2004.01.13","3728190"
"2004.01.14","3731510"
"2004.01.15","3715730"
"2004.01.16","3727280"
"2004.01.19","3767190"
"2004.01.20","3788960"
"2004.01.26","3826180"
"2004.01.27","3800920"
"2004.01.28","3795970"
"2004.01.29","3764130"
"2004.01.30","3741290"
"2004.02.02","3767020"
"2004.02.03","3703710"
"2004.02.04","3685990"
"2004.02.05","3712020"
"2004.02.06","3757450"
"2004.02.09","3819590"
"2004.02.10","3826600"
"2004.02.11","3866220"
"2004.02.12","3859130"
"2004.02.13","3878270"
"2004.02.16","3871870"
"2004.02.17","3885780"
"2004.02.18","3852670"
"2004.02.19","3876790"
"2004.02.20","3859940"
"2004.02.23","3861510"
"2004.02.24","3804120"
"2004.02.25","3812590"
"2004.02.26","3804050"
"2004.02.27","3888480"
"2004.03.02","3957680"
"2004.03.03","3941960"
"2004.03.04","3992750"
"2004.03.05","3983330"
"2004.03.08","3958560"
"2004.03.09","3921420"
"2004.03.10","3854200"
"2004.03.11","3829150"
"2004.03.12","3735820"
"2004.03.15","3750510"
"2004.03.16","3738300"
"2004.03.17","3836620"
"2004.03.18","3838430"
"2004.03.19","3887160"
"2004.03.22","3802160"
"2004.03.23","3813070"
"2004.03.24","3793980"
"2004.03.25","3756280"
"2004.03.26","3804140"
"2004.03.29","3852050"
"2004.03.30","3846480"
"2004.03.31","3877870"
"2004.04.01","3888070"
"2004.04.02","3891340"
"2004.04.06","3990650"
"2004.04.07","4015820"
"2004.04.08","4045420"
"2004.04.09","3995940"
"2004.04.12","4056460"
"2004.04.13","4053670"
"2004.04.14","4047790"
"2004.04.16","3970120"
"2004.04.19","3984380"
"2004.04.20","4058050"
"2004.04.21","4105820"
"2004.04.22","4079050"
"2004.04.23","4133950"
"2004.04.26","4064710"
"2004.04.27","4045900"
"2004.04.28","3983030"
"2004.04.29","3899730"
"2004.04.30","3843560"
"2004.05.03","3857070"
"2004.05.04","3866940"
"2004.05.06","3733900"
"2004.05.07","3740600"
"2004.05.10","3528620"
"2004.05.11","3527670"
"2004.05.12","3646660"
"2004.05.13","3526120"
"2004.05.14","3428920"
"2004.05.17","3234970"
"2004.05.18","3294180"
"2004.05.19","3455270"
"2004.05.20","3411830"
"2004.05.21","3492640"
"2004.05.24","3551610"
"2004.05.25","3479610"
"2004.05.27","3560950"
"2004.05.28","3622780"
"2004.05.31","3566940"
"2004.06.01","3619750"
"2004.06.02","3568290"
"2004.06.03","3416550"
"2004.06.04","3462460"
"2004.06.07","3588980"
"2004.06.08","3589030"
"2004.06.09","3523820"
"2004.06.10","3469500"
"2004.06.11","3333820"
"2004.06.14","3278670"
"2004.06.15","3338850"
"2004.06.16","3340780"
"2004.06.17","3376750"
"2004.06.18","3296480"
"2004.06.21","3329950"
"2004.06.22","3317780"
"2004.06.23","3286230"
"2004.06.24","3392510"
"2004.06.25","3462410"
"2004.06.28","3425630"
"2004.06.29","3459030"
"2004.06.30","3492420"
"2004.07.01","3457830"
"2004.07.02","3345660"
"2004.07.05","3351020"
"2004.07.06","3358940"
"2004.07.07","3372710"
"2004.07.08","3291760"
"2004.07.09","3310250"
"2004.07.12","3306140"
"2004.07.13","3295680"
"2004.07.14","3232420"
"2004.07.15","3215360"
"2004.07.16","3245440"
"2004.07.19","3293450"
"2004.07.20","3237160"
"2004.07.21","3307930"
"2004.07.22","3260810"
"2004.07.23","3344760"
"2004.07.26","3339200"
"2004.07.27","3348970"
"2004.07.28","3376390"
"2004.07.29","3315140"
"2004.07.30","3337150"
"2004.08.02","3267090"
"2004.08.03","3298290"
"2004.08.04","3310150"
"2004.08.05","3414470"
"2004.08.06","3372050"
"2004.08.09","3408280"
"2004.08.10","3438170"
"2004.08.11","3457080"
"2004.08.12","3517560"
"2004.08.13","3559540"
"2004.08.16","3549640"
"2004.08.17","3536720"
"2004.08.18","3546630"
"2004.08.19","3616370"
"2004.08.20","3611900"
"2004.08.23","3611780"
"2004.08.24","3637770"
"2004.08.25","3690610"
"2004.08.26","3719380"
"2004.08.27","3720060"
"2004.08.30","3696730"
"2004.08.31","3689310"
"2004.09.01","3752360"
"2004.09.02","3781440"
"2004.09.03","3765360"
"2004.09.06","3780780"
"2004.09.07","3757040"
"2004.09.08","3743700"
"2004.09.09","3774350"
"2004.09.10","3845040"
"2004.09.13","3918410"
"2004.09.14","3911320"
"2004.09.15","3904960"
"2004.09.16","3926700"
"2004.09.17","3895910"
"2004.09.20","3935270"
"2004.09.21","3938510"
"2004.09.22","3839050"
"2004.09.23","3813340"
"2004.09.24","3823430"
"2004.09.30","3836560"
"2004.10.01","3885340"
"2004.10.04","4044630"
"2004.10.05","4061550"
"2004.10.06","4073290"
"2004.10.07","4063600"
"2004.10.08","4044140"
"2004.10.11","4040790"
"2004.10.12","3934990"
"2004.10.13","3926870"
"2004.10.14","3885120"
"2004.10.15","3865660"
"2004.10.18","3893120"
"2004.10.19","3930580"
"2004.10.20","3807990"
"2004.10.21","3773030"
"2004.10.22","3808090"
"2004.10.25","3718200"
"2004.10.26","3744080"
"2004.10.27","3727190"
"2004.10.28","3836240"
"2004.10.29","3844190"
"2004.11.01","3846870"
"2004.11.02","3896650"
"2004.11.03","3962960"
"2004.11.04","3918080"
"2004.11.05","3957650"
"2004.11.08","3891990"
"2004.11.09","3882680"
"2004.11.10","3955500"
"2004.11.11","3959670"
"2004.11.12","4030870"
"2004.11.15","4056390"
"2004.11.16","4029100"
"2004.11.17","4068140"
"2004.11.18","4026130"
"2004.11.19","3985510"
"2004.11.22","3907690"
"2004.11.23","3952990"
"2004.11.24","4007970"
"2004.11.25","4007460"
"2004.11.26","3942250"
"2004.11.29","3973660"
"2004.11.30","4031140"
"2004.12.01","4025060"
"2004.12.02","4058070"
"2004.12.03","4054000"
"2004.12.06","4000720"
"2004.12.07","3954980"
"2004.12.08","4002520"
"2004.12.09","3954810"
"2004.12.10","3878650"
"2004.12.13","3875190"
"2004.12.14","3900020"
"2004.12.15","3991090"
"2004.12.16","4014290"
"2004.12.17","4021100"
"2004.12.20","4061310"
"2004.12.21","4055270"
"2004.12.22","4058380"
"2004.12.23","4027910"
"2004.12.24","4048360"
"2004.12.27","4037580"
"2004.12.28","4044680"
"2004.12.29","4071130"
"2004.12.30","4125880"
"2004.12.31","3599090"
"2005.01.03","4113690"
"2005.01.04","4083280"
"2005.01.05","4068610"
"2005.01.06","4016180"
"2005.01.07","4017290"
"2005.01.10","4033530"
"2005.01.11","4077630"
"2005.01.12","4059370"
"2005.01.13","4085800"
"2005.01.14","4179190"
"2005.01.17","4262180"
"2005.01.18","4250330"
"2005.01.19","4230060"
"2005.01.20","4198750"
"2005.01.21","4244910"
"2005.01.24","4263380"
"2005.01.25","4227320"
"2005.01.26","4281280"
"2005.01.27","4271640"
"2005.01.28","4256300"
"2005.01.31","4306580"
"2005.02.01","4275390"
"2005.02.02","4265340"
"2005.02.03","4300100"
"2005.02.04","4322890"
"2005.02.07","4395000"
"2005.02.11","4386690"
"2005.02.14","4467620"
"2005.02.15","4486530"
"2005.02.16","4498430"
"2005.02.17","4513650"
"2005.02.18","4567530"
"2005.02.21","4590020"
"2005.02.22","4540400"
"2005.02.23","4494840"
"2005.02.24","4581330"
"2005.02.25","4626490"
"2005.02.28","4694240"
"2005.03.02","4675340"
"2005.03.03","4693120"
"2005.03.04","4700100"
"2005.03.07","4674720"
"2005.03.08","4642180"
"2005.03.09","4680450"
"2005.03.10","4636050"
"2005.03.11","4745810"
"2005.03.14","4729950"
"2005.03.15","4609660"
"2005.03.16","4609640"
"2005.03.17","4549690"
"2005.03.18","4515640"
"2005.03.21","4513920"
"2005.03.22","4551240"
"2005.03.23","4489790"
"2005.03.24","4443360"
"2005.03.25","4485070"
"2005.03.28","4542650"
"2005.03.29","4457080"
"2005.03.30","4439650"
"2005.03.31","4487280"
"2005.04.01","4562960"
"2005.04.04","4566360"
"2005.04.06","4591800"
"2005.04.07","4595980"
"2005.04.08","4612640"
"2005.04.11","4583440"
"2005.04.12","4564000"
"2005.04.13","4561900"
"2005.04.14","4437230"
"2005.04.15","4403780"
"2005.04.18","4298240"
"2005.04.19","4331660"
"2005.04.20","4353700"
"2005.04.21","4362760"
"2005.04.22","4362300"
"2005.04.25","4386660"
"2005.04.26","4379110"
"2005.04.27","4314540"
"2005.04.28","4257000"
"2005.04.29","4226400"
"2005.05.02","4258900"
"2005.05.03","4237210"
"2005.05.04","4309230"
"2005.05.06","4363310"
"2005.05.09","4337100"
"2005.05.10","4333120"
"2005.05.11","4283600"
"2005.05.12","4274160"
"2005.05.13","4284080"
"2005.05.16","4313280"
"2005.05.17","4305770"
"2005.05.18","4321180"
"2005.05.19","4420390"
"2005.05.20","4420540"
"2005.05.23","4415400"
"2005.05.24","4424100"
"2005.05.25","4375850"
"2005.05.26","4386770"
"2005.05.27","4464780"
"2005.05.30","4502990"
"2005.05.31","4508190"
"2005.06.01","4505230"
"2005.06.02","4511810"
"2005.06.03","4535630"
"2005.06.07","4510320"
"2005.06.08","4533400"
"2005.06.09","4586080"
"2005.06.10","4604810"
"2005.06.13","4603810"
"2005.06.14","4572870"
"2005.06.15","4656490"
"2005.06.16","4659170"
"2005.06.17","4660220"
"2005.06.20","4618660"
"2005.06.21","4598080"
"2005.06.22","4655710"
"2005.06.23","4695050"
"2005.06.24","4657100"
"2005.06.27","4603420"
"2005.06.28","4620770"
"2005.06.29","4641590"
"2005.06.30","4684100"
"2005.07.01","4729230"
"2005.07.04","4746800"
"2005.07.05","4734720"
"2005.07.06","4736950"
"2005.07.07","4775660"
"2005.07.08","4753980"
"2005.07.11","4839700"
"2005.07.12","4856860"
"2005.07.13","4887780"
"2005.07.14","4940680"
"2005.07.15","4928530"
"2005.07.18","4940880"
"2005.07.19","5002480"
"2005.07.20","4997980"
"2005.07.21","5000020"
"2005.07.22","4997780"
"2005.07.25","5066800"
"2005.07.26","5070250"
"2005.07.27","5082860"
"2005.07.28","5152000"
"2005.07.29","5183570"
"2005.08.01","5205280"
"2005.08.02","5218590"
"2005.08.03","5211850"
"2005.08.04","5185730"
"2005.08.05","5083280"
"2005.08.08","5070600"
"2005.08.09","5130030"
"2005.08.10","5154070"
"2005.08.11","5242240"
"2005.08.12","5273460"
"2005.08.16","5211640"
"2005.08.17","5195370"
"2005.08.18","5099760"
"2005.08.19","5087640"
"2005.08.22","5211590"
"2005.08.23","5209210"
"2005.08.24","5109550"
"2005.08.25","5123610"
"2005.08.26","5074010"
"2005.08.29","4964760"
"2005.08.30","5007490"
"2005.08.31","5057150"
"2005.09.01","5164820"
"2005.09.02","5207760"
"2005.09.05","5201630"
"2005.09.06","5241540"
"2005.09.07","5337500"
"2005.09.08","5347890"
"2005.09.09","5380730"
"2005.09.12","5409850"
"2005.09.13","5412850"
"2005.09.14","5472590"
"2005.09.15","5463630"
"2005.09.16","5483960"
"2005.09.20","5564310"
"2005.09.21","5592920"
"2005.09.22","5605730"
"2005.09.23","5491970"
"2005.09.26","5633400"
"2005.09.27","5647640"
"2005.09.28","5738690"
"2005.09.29","5750780"
"2005.09.30","5705750"
"2005.10.04","5808230"
"2005.10.05","5738530"
"2005.10.06","5623940"
"2005.10.07","5616320"
"2005.10.10","5741100"
"2005.10.11","5819690"
"2005.10.12","5693670"
"2005.10.13","5585660"
"2005.10.14","5569720"
"2005.10.17","5505510"
"2005.10.18","5551380"
"2005.10.19","5397770"
"2005.10.20","5439640"
"2005.10.21","5538480"
"2005.10.24","5544500"
"2005.10.25","5528780"
"2005.10.26","5519780"
"2005.10.27","5463040"
"2005.10.28","5344600"
"2005.10.31","5427550"
"2005.11.01","5567820"
"2005.11.02","5657850"
"2005.11.03","5703450"
"2005.11.04","5724130"
"2005.11.07","5709850"
"2005.11.08","5749110"
"2005.11.09","5751890"
"2005.11.10","5784730"
"2005.11.11","5887420"
"2005.11.14","5896160"
"2005.11.15","5878070"
"2005.11.16","5940240"
"2005.11.17","5951660"
"2005.11.18","5969150"
"2005.11.21","5953970"
"2005.11.22","5838560"
"2005.11.23","6013340"
"2005.11.24","6055990"
"2005.11.25","6061710"
"2005.11.28","6065750"
"2005.11.29","6001100"
"2005.11.30","6086560"
"2005.12.01","6128170"
"2005.12.02","6151080"
"2005.12.05","6176140"
"2005.12.06","6205400"
"2005.12.07","6231410"
"2005.12.08","6228940"
"2005.12.09","6197160"
"2005.12.12","6291200"
"2005.12.13","6312740"
"2005.12.14","6301410"
"2005.12.15","6315880"
"2005.12.16","6237550"
"2005.12.19","6332730"
"2005.12.20","6341690"
"2005.12.21","6403850"
"2005.12.22","6388770"
"2005.12.23","6429300"
"2005.12.26","6492620"
"2005.12.27","6520960"
"2005.12.28","6494630"
"2005.12.29","6550750"
"2005.12.30","3599090"
"2006.01.02","6597390"
"2006.01.03","6623330"
"2006.01.04","6657770"
"2006.01.05","6624710"
"2006.01.06","6706130"
"2006.01.09","6685870"
"2006.01.10","6635130"
"2006.01.11","6625250"
"2006.01.12","6666850"
"2006.01.13","6731840"
"2006.01.16","6761050"
"2006.01.17","6610670"
"2006.01.18","6435760"
"2006.01.19","6471860"
"2006.01.20","6305370"
"2006.01.23","6172200"
"2006.01.24","6309930"
"2006.01.25","6388030"
"2006.01.26","6435310"
"2006.01.27","6586060"
"2006.01.31","6660330"
"2006.02.01","6547540"
"2006.02.02","6537260"
"2006.02.03","6342200"
"2006.02.06","6380310"
"2006.02.07","6337000"
"2006.02.08","6233370"
"2006.02.09","6400560"
"2006.02.10","6464670"
"2006.02.13","6397860"
"2006.02.14","6432380"
"2006.02.15","6330600"
"2006.02.16","6381870"
"2006.02.17","6475970"
"2006.02.20","6552620"
"2006.02.21","6542800"
"2006.02.22","6514150"
"2006.02.23","6619100"
"2006.02.24","6638690"
"2006.02.27","6680460"
"2006.02.28","6663680"
"2006.03.02","6646840"
"2006.03.03","6461440"
"2006.03.06","6537640"
"2006.03.07","6401210"
"2006.03.08","6386930"
"2006.03.09","6372980"
"2006.03.10","6416800"
"2006.03.13","6503560"
"2006.03.14","6447280"
"2006.03.15","6505480"
"2006.03.16","6518030"
"2006.03.17","6544140"
"2006.03.20","6569810"
"2006.03.21","6520070"
"2006.03.22","6388820"
"2006.03.23","6400060"
"2006.03.24","6442540"
"2006.03.27","6485410"
"2006.03.28","6491050"
"2006.03.29","6498160"
"2006.03.30","6524080"
"2006.03.31","6629030"
"2006.04.03","6728050"
"2006.04.04","6764580"
"2006.04.05","6782210"
"2006.04.06","6820240"
"2006.04.07","6843680"
"2006.04.10","6821610"
"2006.04.11","6762920"
"2006.04.12","6749150"
"2006.04.13","6854840"
"2006.04.14","6989770"
"2006.04.17","6941450"
"2006.04.18","6960930"
"2006.04.19","7015180"
"2006.04.20","6998380"
"2006.04.21","7084240"
"2006.04.24","6985320"
"2006.04.25","6990420"
"2006.04.26","7086860"
"2006.04.27","7091090"
"2006.04.28","6931520"
"2006.05.02","7011230"
"2006.05.03","7006680"
"2006.05.04","7036660"
"2006.05.08","7090830"
"2006.05.09","7082140"
"2006.05.10","7084390"
"2006.05.11","7149440"
"2006.05.12","7056550"
"2006.05.15","6906510"
"2006.05.16","6751190"
"2006.05.17","6843970"
"2006.05.18","6666340"
"2006.05.19","6699350"
"2006.05.22","6534290"
"2006.05.23","6491210"
"2006.05.24","6507770"
"2006.05.25","6323170"
"2006.05.26","6449060"
"2006.05.29","6481370"
"2006.05.30","6424240"
"2006.06.01","6315690"
"2006.06.02","6382690"
"2006.06.05","6349050"
"2006.06.07","6177630"
"2006.06.08","5966940"
"2006.06.09","6026190"
"2006.06.12","6046290"
"2006.06.13","5873010"
"2006.06.14","5958870"
"2006.06.15","5949640"
"2006.06.16","6159690"
"2006.06.19","6111000"
"2006.06.20","5985040"
"2006.06.21","5990400"
"2006.06.22","6046970"
"2006.06.23","5998900"
"2006.06.26","6045020"
"2006.06.27","6091270"
"2006.06.28","6049360"
"2006.06.29","6173030"
"2006.06.30","6331580"
"2006.07.03","6342880"
"2006.07.04","6306020"
"2006.07.05","6275690"
"2006.07.06","6198700"
"2006.07.07","6246240"
"2006.07.10","6368320"
"2006.07.11","6370620"
"2006.07.12","6352070"
"2006.07.13","6291090"
"2006.07.14","6144700"
"2006.07.18","6039920"
"2006.07.19","6040790"
"2006.07.20","6235980"
"2006.07.21","6229230"
"2006.07.24","6192260"
"2006.07.25","6272980"
"2006.07.26","6270570"
"2006.07.27","6353170"
"2006.07.28","6355980"
"2006.07.31","6362610"
"2006.08.01","6312160"
"2006.08.02","6351790"
"2006.08.03","6338450"
"2006.08.04","6398150"
"2006.08.07","6325670"
"2006.08.08","6429620"
"2006.08.09","6448330"
"2006.08.10","6398170"
"2006.08.11","6337400"
"2006.08.14","6350930"
"2006.08.16","6453370"
"2006.08.17","6515410"
"2006.08.18","6533290"
"2006.08.21","6487130"
"2006.08.22","6552480"
"2006.08.23","6502440"
"2006.08.24","6457410"
"2006.08.25","6523520"
"2006.08.28","6527600"
"2006.08.29","6610060"
"2006.08.30","6593610"
"2006.08.31","6648960"
"2006.09.01","6668680"
"2006.09.04","6680510"
"2006.09.05","6690260"
"2006.09.06","6669250"
"2006.09.07","6640690"
"2006.09.08","6658080"
"2006.09.11","6556020"
"2006.09.12","6528720"
"2006.09.13","6554690"
"2006.09.14","6679310"
"2006.09.15","6691750"
"2006.09.18","6758280"
"2006.09.19","6756230"
"2006.09.20","6718870"
"2006.09.21","6719780"
"2006.09.22","6629110"
"2006.09.25","6662120"
"2006.09.26","6608660"
"2006.09.27","6687740"
"2006.09.28","6743710"
"2006.09.29","6742700"
"2006.10.02","6757020"
"2006.10.04","6649280"
"2006.10.09","6488560"
"2006.10.10","6531420"
"2006.10.11","6516890"
"2006.10.12","6547010"
"2006.10.13","6628160"
"2006.10.16","6667050"
"2006.10.17","6642240"
"2006.10.18","6654090"
"2006.10.19","6651110"
"2006.10.20","6698570"
"2006.10.23","6703200"
"2006.10.24","6709890"
"2006.10.25","6733350"
"2006.10.26","6744640"
"2006.10.27","6721090"
"2006.10.30","6657750"
"2006.10.31","6699260"
"2006.11.01","6747190"
"2006.11.02","6792530"
"2006.11.03","6792270"
"2006.11.06","6767820"
"2006.11.07","6809730"
"2006.11.08","6776210"
"2006.11.09","6871000"
"2006.11.10","6854750"
"2006.11.13","6862600"
"2006.11.14","6916540"
"2006.11.15","6944180"
"2006.11.16","6936590"
"2006.11.17","6942450"
"2006.11.20","6894690"
"2006.11.21","6905430"
"2006.11.22","6987200"
"2006.11.23","6970300"
"2006.11.24","6982310"
"2006.11.27","6998520"
"2006.11.28","6932050"
"2006.11.29","6986210"
"2006.11.30","7032520"
"2006.12.01","7042940"
"2006.12.04","7004460"
"2006.12.05","6975610"
"2006.12.06","6939580"
"2006.12.07","6921040"
"2006.12.08","6823290"
"2006.12.11","6823850"
"2006.12.12","6759930"
"2006.12.13","6791390"
"2006.12.14","6961080"
"2006.12.15","6977070"
"2006.12.18","7031840"
"2006.12.19","7005430"
"2006.12.20","7076600"
"2006.12.21","7047930"
"2006.12.22","7052110"
"2006.12.26","7039460"
"2006.12.27","7000190"
"2006.12.28","7045880"
"2006.12.29","3599090"
"2007.01.02","7053320"
"2007.01.03","6926750"
"2007.01.04","6867780"
"2007.01.05","6811850"
"2007.01.08","6738400"
"2007.01.09","6754060"
"2007.01.10","6659640"
"2007.01.11","6704470"
"2007.01.12","6821830"
"2007.01.15","6835980"
"2007.01.16","6829880"
"2007.01.17","6780100"
"2007.01.18","6796060"
"2007.01.19","6685560"
"2007.01.22","6701130"
"2007.01.23","6701090"
"2007.01.24","6799130"
"2007.01.25","6796990"
"2007.01.26","6741890"
"2007.01.29","6700150"
"2007.01.30","6735640"
"2007.01.31","6686400"
"2007.02.01","6796250"
"2007.02.02","6947150"
"2007.02.05","6967180"
"2007.02.06","7016600"
"2007.02.07","7004750"
"2007.02.08","6990340"
"2007.02.09","7010720"
"2007.02.12","6943740"
"2007.02.13","6961990"
"2007.02.14","7048710"
"2007.02.15","7086990"
"2007.02.16","7117180"
"2007.02.20","7141200"
"2007.02.21","7134160"
"2007.02.22","7200090"
"2007.02.23","7219150"
"2007.02.26","7217590"
"2007.02.27","7141940"
"2007.02.28","6960400"
"2007.03.02","6949120"
"2007.03.05","6761860"
"2007.03.06","6893740"
"2007.03.07","6931440"
"2007.03.08","6994080"
"2007.03.09","6992960"
"2007.03.12","7082460"
"2007.03.13","7055170"
"2007.03.14","6914700"
"2007.03.15","7008780"
"2007.03.16","7013470"
"2007.03.19","7087290"
"2007.03.20","7092340"
"2007.03.21","7084380"
"2007.03.22","7115710"
"2007.03.23","7109360"
"2007.03.26","7121390"
"2007.03.27","7137290"
"2007.03.28","7072800"
"2007.03.29","7127730"
"2007.03.30","7132930"
"2007.04.02","7169500"
"2007.04.03","7191280"
"2007.04.04","7290110"
"2007.04.05","7285560"
"2007.04.06","7293260"
"2007.04.09","7377090"
"2007.04.10","7368720"
"2007.04.11","7441520"
"2007.04.12","7498030"
"2007.04.13","7473640"
"2007.04.16","7529570"
"2007.04.17","7512980"
"2007.04.18","7540730"
"2007.04.19","7436830"
"2007.04.20","7530500"
"2007.04.23","7584390"
"2007.04.24","7642900"
